"Molecular..Weight","XLogP3","Hydrogen.Bond..Donor.Count","Hydrogen.Bond..Acceptor.Count","Rotatable.Bond..Count","Topological.Polar..Surface.Area","Heavy.Atom.Count","Complexity","logS","Amount.mg.","Type","Amount.mg..1","Type.1","Amount.mg..2","Binder","Amount.mg..3","Disintegrant","Amount.mg..4","Disintegrant.1","Amount.mg..5","Lubricant","Amount.mg..6","Lubricant.1","Amount.mg..7","Solubilzer","Amount.mg..8","y"
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.753323485967504,0.0755007704160247,0.25,0.150691699604743,0,0,0,0,0.666666666666667,0.0625,0,0,0.666666666666667,0.01,0,0,0,0,0.11
0.311152928819938,0.341176470588235,0,0,0.166666666666667,0.121064301552106,0.354838709677419,0.396574440052701,0.69423929098966,0.0231124807395994,0.25,0.0741106719367589,0.5,0.115419847328244,0,0,0.666666666666667,0.125,0,0,0.333333333333333,0.015,0,0,0,0,0.14
0.311152928819938,0.341176470588235,0,0,0.166666666666667,0.121064301552106,0.354838709677419,0.396574440052701,0.69423929098966,0.0231124807395994,0.25,0.0741106719367589,0.5,0.155496183206107,0,0,0.666666666666667,0.0375,0,0,0.333333333333333,0.015,0,0,0,0,0.21
0.674821119887967,0.564705882352941,0,0.666666666666667,0.333333333333333,0.257649667405765,0.709677419354839,0.69433465085639,0.369276218611521,0.306625577812018,0.25,0.275856389986825,0.5,0.286259541984733,0,0,1,0.333333333333333,0,0,0.333333333333333,0.05,1,0.25,0,0,0.31
0.249863241504562,0.458823529411765,0,0.166666666666667,0,0.0305986696230599,0.290322580645161,0.271409749670619,0.797636632200886,0.13713405238829,0.25,0.869565217391304,0,0,0.333333333333333,1,0.333333333333333,0.416666666666667,0,0,0.666666666666667,0.2,0,0,0,0,0.24
0.320736964180215,0.0588235294117647,0.75,0.833333333333333,0.0833333333333333,0.543237250554324,0.193548387096774,0.467720685111989,0.765140324963072,0.152542372881356,0.75,0.440052700922266,0,0,0,0,0.333333333333333,0.133333333333333,0.666666666666667,0.142857142857143,0.333333333333333,0.3,1,0.8,0,0,0.1
0.320736964180215,0.0588235294117647,0.75,0.833333333333333,0.0833333333333333,0.543237250554324,0.193548387096774,0.467720685111989,0.765140324963072,0.152542372881356,0,0,0,0,0,0,0.333333333333333,0.133333333333333,0.666666666666667,0.142857142857143,0.333333333333333,0.3,1,0.8,0,0,0.21
0.482834073652655,0.317647058823529,0.5,0.833333333333333,0.166666666666667,0.547671840354767,0.387096774193548,0.652173913043478,0.576070901033973,0.0107858243451464,0.25,0.209156785243742,0.5,0.114503816793893,0.666666666666667,0.0153846153846154,0.333333333333333,0.125,0,0,0.666666666666667,0.02,0.5,0.2,0,0,0.07
0.482834073652655,0.317647058823529,0.5,0.833333333333333,0.166666666666667,0.547671840354767,0.387096774193548,0.652173913043478,0.576070901033973,0.0107858243451464,0.25,0.209156785243742,0.5,0.114503816793893,0.666666666666667,0.0153846153846154,0.333333333333333,0.125,0,0,0.666666666666667,0.02,0.5,0.2,0.6,0.0363901018922853,0.07
0.482834073652655,0.317647058823529,0.5,0.833333333333333,0.166666666666667,0.547671840354767,0.387096774193548,0.652173913043478,0.576070901033973,0.0107858243451464,0.25,0.209156785243742,0.5,0.114503816793893,0.666666666666667,0.0153846153846154,0.333333333333333,0.125,0,0,0.666666666666667,0.02,0.5,0.2,0.6,0.111080786026201,0.07
0.579790376578193,0.694117647058824,0,0,0.5,0.0643015521064302,0.451612903225806,0.366271409749671,0.310192023633678,0.172573189522342,0.25,0.191040843214756,0.5,0.442748091603053,1,0.0241025641025641,0.333333333333333,0.08,0,0,1,0.36,0,0,0,0,0.4
0.579790376578193,0.694117647058824,0,0,0.5,0.0643015521064302,0.451612903225806,0.366271409749671,0.310192023633678,0.172573189522342,0.25,0.191040843214756,0.5,0.442748091603053,1,0.0241025641025641,0.333333333333333,0.24,0,0,0.666666666666667,0.12,0,0,0,0,0.18
0.440143541716811,0.481176470588235,0.25,0,0.0833333333333333,0,0.32258064516129,0.304347826086957,0.487444608567208,0.0446841294298921,0.25,0.0329380764163373,0.5,0.190839694656489,0,0,0,0,0,0,0,0,0,0,0,0,0.27
0.440143541716811,0.481176470588235,0.25,0,0.0833333333333333,0,0.32258064516129,0.304347826086957,0.487444608567208,0.0446841294298921,0.25,0.0329380764163373,0.5,0.190839694656489,0,0,0,0,0,0,0,0,0,0,0,0,0.14
0.197216691100851,0.670588235294118,0.5,0.166666666666667,0.25,0.163192904656319,0.225806451612903,0.201581027667984,0.593796159527326,0.306625577812018,0.5,0.269268774703557,0,0,0,0,0.666666666666667,0.541666666666667,0,0,0.333333333333333,0.65,1,0.65,0,0,0.25
0.197216691100851,0.670588235294118,0.5,0.166666666666667,0.25,0.163192904656319,0.225806451612903,0.201581027667984,0.593796159527326,0.306625577812018,0.5,0.59864953886693,0,0,0,0,0.666666666666667,0.541666666666667,0,0,0.333333333333333,0.65,1,0.65,0,0,0.25
0.891621627535503,0.658823529411765,1,0.666666666666667,1,0.441241685144124,0.967741935483871,0.978919631093544,0.251107828655835,0.0292758089368259,0.25,0.576416337285902,0,0,0.666666666666667,0.0769230769230769,0.333333333333333,0.25,0,0,0.666666666666667,0.024,0,0,0,0,0.3
0.891621627535503,0.658823529411765,1,0.666666666666667,1,0.441241685144124,0.967741935483871,0.978919631093544,0.251107828655835,0.0292758089368259,0.25,0.601449275362319,0,0,0.666666666666667,0.0769230769230769,0.333333333333333,0.25,0,0,0.666666666666667,0.024,0,0,0,0,0.3
0.563926391107416,0.423529411764706,0.5,0.833333333333333,0.833333333333333,0.387583148558758,0.548387096774194,0.669301712779974,0.457902511078287,0.0138674884437596,0.25,0.0823451910408432,0.5,0.305343511450382,0,0,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.04,0,0,1,0.00909752547307132,0.2
0.519135248681648,0.458823529411765,0.25,0.833333333333333,0.583333333333333,0.432372505543237,0.548387096774194,0.744400527009223,0.443131462333826,0.152542372881356,0.25,0.230566534914361,0.5,0.442748091603053,0.333333333333333,0.205128205128205,0.333333333333333,0.166666666666667,0.666666666666667,0.178571428571429,0.666666666666667,0.04,0,0,0,0,0.36
0.519135248681648,0.458823529411765,0.25,0.833333333333333,0.583333333333333,0.432372505543237,0.548387096774194,0.744400527009223,0.443131462333826,0.152542372881356,0.25,0.230566534914361,0.5,0.442748091603053,0,0,0.333333333333333,0.166666666666667,0.666666666666667,0.178571428571429,0.666666666666667,0.04,0,0,0,0,0.3
0.519135248681648,0.458823529411765,0.25,0.833333333333333,0.583333333333333,0.432372505543237,0.548387096774194,0.744400527009223,0.443131462333826,0.152542372881356,0.25,0.230566534914361,0.5,0.748091603053435,0,0,0.333333333333333,0.166666666666667,0.666666666666667,0.178571428571429,0.666666666666667,0.04,0,0,0,0,0.9
0.384367956937485,0.447058823529412,0.25,0.333333333333333,0.0833333333333333,0.0815964523281596,0.387096774193548,0.586297760210804,0.679468242245199,0.036979969183359,0.25,0.131422924901186,0.5,0.16030534351145,0,0,1,0.186666666666667,0,0,0.666666666666667,0.014,0,0,0.2,0.497634643377001,0.15
0.438152338023238,0.423529411764706,0.5,0.833333333333333,0.166666666666667,0.547671840354767,0.387096774193548,0.644268774703557,0.649926144756278,0.0215716486902928,0.25,0.0658761528326746,0.5,0.305343511450382,0,0,0.666666666666667,0.166666666666667,0,0,0.666666666666667,0.02,0,0,0,0,0.46
0.365353055731822,0.601176470588235,0.25,0.166666666666667,0.333333333333333,0.176053215077605,0.290322580645161,0.225296442687747,0.443131462333826,0.152542372881356,0.5,0.0329380764163373,1,1,0,0,0,0,0,0,0.333333333333333,0.1,1,0.8,0,0,0.09
0.384367956937485,0.447058823529412,0.25,0.333333333333333,0.0833333333333333,0.0815964523281596,0.387096774193548,0.586297760210804,0.679468242245199,0.036979969183359,0.25,0.311594202898551,0.5,0.16030534351145,0,0,1,0.186666666666667,0,0,0.666666666666667,0.014,0,0,0,0,0.15
0.249863241504562,0.458823529411765,0,0.166666666666667,0,0.0305986696230599,0.290322580645161,0.271409749670619,0.797636632200886,0.13713405238829,0.25,0.938735177865613,0,0,0.333333333333333,1,0.333333333333333,0.416666666666667,0,0,0.666666666666667,0.2,0,0,0,0,0.3
0.579790376578193,0.694117647058824,0,0,0.5,0.0643015521064302,0.451612903225806,0.366271409749671,0.310192023633678,0.172573189522342,0.25,0.256916996047431,0.5,0.198473282442748,1,0.0241025641025641,0,0,0,0,1,0.48,0,0,0,0,0.35
