[main] INFO org.nd4j.linalg.factory.Nd4jBackend - Loaded [CpuBackend] backend
[main] INFO org.reflections.Reflections - Reflections took 197 ms to scan 138 urls, producing 52965 keys and 56649 values 
[main] INFO org.nd4j.nativeblas.NativeOpsHolder - Number of threads used for NativeOps: 8
[main] INFO org.reflections.Reflections - Reflections took 132 ms to scan 18 urls, producing 31 keys and 227 values 
[main] INFO org.nd4j.nativeblas.Nd4jBlas - Number of threads used for BLAS: 8
[main] INFO org.nd4j.linalg.api.ops.executioner.DefaultOpExecutioner - Backend used: [CPU]; OS: [Mac OS X]
[main] INFO org.nd4j.linalg.api.ops.executioner.DefaultOpExecutioner - Cores: [4]; Memory: [3.6GB];
[main] INFO org.nd4j.linalg.api.ops.executioner.DefaultOpExecutioner - Blas vendor: [OPENBLAS]
[main] INFO org.reflections.Reflections - Reflections took 922 ms to scan 123 urls, producing 2305 keys and 9507 values 
[main] INFO org.deeplearning4j.nn.graph.ComputationGraph - Starting ComputationGraph with WorkspaceModes set to [training: SINGLE; inference: SINGLE]
[main] INFO org.reflections.Reflections - Reflections took 146 ms to scan 18 urls, producing 409 keys and 1628 values 
-------------------- training ADME ----------------------- 
Epoches:5
epoch:0, batch number:2000/2164, 50 loadding time:2404.0 ms, masking time:39.0 ms, training time:8505.00 ms, time elaspe:373.02 s, error: 0.0010933862674008508
epoch:0, batch number:2050/2164, 50 loadding time:2275.0 ms, masking time:41.0 ms, training time:8475.00 ms, time elaspe:381.49 s, error: 0.0010633780849967035
epoch:0, batch number:2100/2164, 50 loadding time:2257.0 ms, masking time:39.0 ms, training time:8383.00 ms, time elaspe:389.88 s, error: 0.0011152865172951085
epoch:0, batch number:2150/2164, 50 loadding time:2265.0 ms, masking time:38.0 ms, training time:8383.00 ms, time elaspe:398.26 s, error: 0.07847513186703821
Epoch Time: 6.67895min
epoch:1, batch number:50/2164, 50 loadding time:2286.0 ms, masking time:40.0 ms, training time:9314.00 ms, time elaspe:9.31 s, error: 0.14359732658240446
epoch:1, batch number:100/2164, 50 loadding time:2287.0 ms, masking time:40.0 ms, training time:9347.00 ms, time elaspe:18.66 s, error: 0.16301092257165606
epoch:1, batch number:150/2164, 50 loadding time:2291.0 ms, masking time:42.0 ms, training time:9321.00 ms, time elaspe:27.98 s, error: 0.12618637570909633
epoch:1, batch number:200/2164, 50 loadding time:2504.0 ms, masking time:42.0 ms, training time:9536.00 ms, time elaspe:37.52 s, error: 0.1462789858678344
epoch:1, batch number:250/2164, 50 loadding time:2255.0 ms, masking time:41.0 ms, training time:9284.00 ms, time elaspe:46.80 s, error: 0.13369614910927546
epoch:1, batch number:300/2164, 50 loadding time:2286.0 ms, masking time:36.0 ms, training time:9272.00 ms, time elaspe:56.07 s, error: 0.14116198497213375
epoch:1, batch number:350/2164, 50 loadding time:2348.0 ms, masking time:42.0 ms, training time:9370.00 ms, time elaspe:65.44 s, error: 0.15499051428144905
epoch:1, batch number:400/2164, 50 loadding time:2279.0 ms, masking time:41.0 ms, training time:9287.00 ms, time elaspe:74.73 s, error: 0.13997272467157643
epoch:1, batch number:450/2164, 50 loadding time:2291.0 ms, masking time:33.0 ms, training time:9288.00 ms, time elaspe:84.02 s, error: 0.10593650477707006
epoch:1, batch number:500/2164, 50 loadding time:2349.0 ms, masking time:41.0 ms, training time:9350.00 ms, time elaspe:93.37 s, error: 0.15935313619625796
epoch:1, batch number:550/2164, 50 loadding time:2265.0 ms, masking time:39.0 ms, training time:9259.00 ms, time elaspe:102.63 s, error: 0.11780365184613853
epoch:1, batch number:600/2164, 50 loadding time:2351.0 ms, masking time:38.0 ms, training time:9362.00 ms, time elaspe:111.99 s, error: 0.12286333412121815
epoch:1, batch number:650/2164, 50 loadding time:2405.0 ms, masking time:40.0 ms, training time:9420.00 ms, time elaspe:121.41 s, error: 0.1252688656946656
epoch:1, batch number:700/2164, 50 loadding time:2262.0 ms, masking time:41.0 ms, training time:9331.00 ms, time elaspe:130.74 s, error: 0.1348572166102707
epoch:1, batch number:750/2164, 50 loadding time:2349.0 ms, masking time:39.0 ms, training time:9398.00 ms, time elaspe:140.14 s, error: 0.14612677896098725
epoch:1, batch number:800/2164, 50 loadding time:2274.0 ms, masking time:41.0 ms, training time:9299.00 ms, time elaspe:149.44 s, error: 0.14273291326632165
epoch:1, batch number:850/2164, 50 loadding time:2382.0 ms, masking time:42.0 ms, training time:9453.00 ms, time elaspe:158.89 s, error: 0.13474337243730095
epoch:1, batch number:900/2164, 50 loadding time:2285.0 ms, masking time:40.0 ms, training time:9322.00 ms, time elaspe:168.21 s, error: 0.1469838369576035
epoch:1, batch number:950/2164, 50 loadding time:2279.0 ms, masking time:42.0 ms, training time:9335.00 ms, time elaspe:177.55 s, error: 0.14593177746815286
epoch:1, batch number:1000/2164, 50 loadding time:2315.0 ms, masking time:39.0 ms, training time:9431.00 ms, time elaspe:186.98 s, error: 0.13241540605095542
epoch:1, batch number:1050/2164, 50 loadding time:2444.0 ms, masking time:40.0 ms, training time:9467.00 ms, time elaspe:196.45 s, error: 0.15383677099920381
epoch:1, batch number:1100/2164, 50 loadding time:2309.0 ms, masking time:45.0 ms, training time:9327.00 ms, time elaspe:205.77 s, error: 0.1277816947402468
epoch:1, batch number:1150/2164, 50 loadding time:2282.0 ms, masking time:38.0 ms, training time:9302.00 ms, time elaspe:215.08 s, error: 0.1364081315933519
epoch:1, batch number:1200/2164, 50 loadding time:2299.0 ms, masking time:39.0 ms, training time:9346.00 ms, time elaspe:224.42 s, error: 0.1430095541401274
epoch:1, batch number:1250/2164, 50 loadding time:2298.0 ms, masking time:39.0 ms, training time:9328.00 ms, time elaspe:233.75 s, error: 0.15077823323049364
epoch:1, batch number:1300/2164, 50 loadding time:2314.0 ms, masking time:41.0 ms, training time:9321.00 ms, time elaspe:243.07 s, error: 0.15161159248109077
epoch:1, batch number:1350/2164, 50 loadding time:2378.0 ms, masking time:37.0 ms, training time:9344.00 ms, time elaspe:252.41 s, error: 0.1334901846138535
epoch:1, batch number:1400/2164, 50 loadding time:2452.0 ms, masking time:39.0 ms, training time:9491.00 ms, time elaspe:261.91 s, error: 0.13901605107981688
epoch:1, batch number:1450/2164, 50 loadding time:2240.0 ms, masking time:34.0 ms, training time:9226.00 ms, time elaspe:271.13 s, error: 0.12828641271894903
epoch:1, batch number:1500/2164, 50 loadding time:2291.0 ms, masking time:43.0 ms, training time:9282.00 ms, time elaspe:280.41 s, error: 0.14070844322253184
epoch:1, batch number:1550/2164, 50 loadding time:2269.0 ms, masking time:42.0 ms, training time:9289.00 ms, time elaspe:289.70 s, error: 0.14805287743829618
epoch:1, batch number:1600/2164, 50 loadding time:2268.0 ms, masking time:40.0 ms, training time:9275.00 ms, time elaspe:298.98 s, error: 0.13594446656050954
epoch:1, batch number:1650/2164, 50 loadding time:2310.0 ms, masking time:39.0 ms, training time:9320.00 ms, time elaspe:308.30 s, error: 0.12637314328722135
epoch:1, batch number:1700/2164, 50 loadding time:2333.0 ms, masking time:43.0 ms, training time:9353.00 ms, time elaspe:317.65 s, error: 0.13383400303542994
epoch:1, batch number:1750/2164, 50 loadding time:2293.0 ms, masking time:42.0 ms, training time:9308.00 ms, time elaspe:326.96 s, error: 0.13334848974920382
epoch:1, batch number:1800/2164, 50 loadding time:2333.0 ms, masking time:41.0 ms, training time:8592.00 ms, time elaspe:335.55 s, error: 0.0011589536241665007
epoch:1, batch number:1850/2164, 50 loadding time:2328.0 ms, masking time:40.0 ms, training time:8436.00 ms, time elaspe:343.99 s, error: 9.933630220449654E-4
epoch:1, batch number:1900/2164, 50 loadding time:2279.0 ms, masking time:36.0 ms, training time:8384.00 ms, time elaspe:352.37 s, error: 9.390031608046998E-4
epoch:1, batch number:1950/2164, 50 loadding time:2261.0 ms, masking time:42.0 ms, training time:8357.00 ms, time elaspe:360.73 s, error: 0.0011694095392895353
epoch:1, batch number:2000/2164, 50 loadding time:2254.0 ms, masking time:36.0 ms, training time:8328.00 ms, time elaspe:369.06 s, error: 0.001051822224999689
epoch:1, batch number:2050/2164, 50 loadding time:2305.0 ms, masking time:40.0 ms, training time:8421.00 ms, time elaspe:377.48 s, error: 0.0011278978578603952
epoch:1, batch number:2100/2164, 50 loadding time:2362.0 ms, masking time:36.0 ms, training time:8474.00 ms, time elaspe:385.95 s, error: 0.0011748997876598578
epoch:1, batch number:2150/2164, 50 loadding time:2476.0 ms, masking time:40.0 ms, training time:8621.00 ms, time elaspe:394.57 s, error: 0.07663298199890525
Epoch Time: 6.617016666666666min
epoch:2, batch number:50/2164, 50 loadding time:2266.0 ms, masking time:38.0 ms, training time:9274.00 ms, time elaspe:9.27 s, error: 0.12396279110270701
epoch:2, batch number:100/2164, 50 loadding time:2232.0 ms, masking time:37.0 ms, training time:9221.00 ms, time elaspe:18.50 s, error: 0.14444413689291402
epoch:2, batch number:150/2164, 50 loadding time:2271.0 ms, masking time:40.0 ms, training time:9258.00 ms, time elaspe:27.75 s, error: 0.11916232552498009
epoch:2, batch number:200/2164, 50 loadding time:2273.0 ms, masking time:43.0 ms, training time:9366.00 ms, time elaspe:37.12 s, error: 0.1400285038067277
epoch:2, batch number:250/2164, 50 loadding time:2274.0 ms, masking time:36.0 ms, training time:9245.00 ms, time elaspe:46.36 s, error: 0.12503784957205413
epoch:2, batch number:300/2164, 50 loadding time:2293.0 ms, masking time:40.0 ms, training time:9259.00 ms, time elaspe:55.62 s, error: 0.13001820946954618
epoch:2, batch number:350/2164, 50 loadding time:2267.0 ms, masking time:43.0 ms, training time:9255.00 ms, time elaspe:64.88 s, error: 0.14362707441779457
epoch:2, batch number:400/2164, 50 loadding time:2265.0 ms, masking time:43.0 ms, training time:9275.00 ms, time elaspe:74.15 s, error: 0.13656851798865446
epoch:2, batch number:450/2164, 50 loadding time:2404.0 ms, masking time:38.0 ms, training time:9378.00 ms, time elaspe:83.53 s, error: 0.09923541998407642
epoch:2, batch number:500/2164, 50 loadding time:2315.0 ms, masking time:42.0 ms, training time:9395.00 ms, time elaspe:92.93 s, error: 0.15449839209295382
