Molecular Weight?g/mol?,Topological Polar Surface Area,Rotatable Bond Count,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Heavy Atom Count,Complexity,Covalently-Bonded Unit Count,Melting Point,,y,
0.083391553,0.190647482,0.108108108,0.166666667,0.153846154,0.081632653,0.05122807,0,0.166666667,0,0.225149701,0
0.301176055,0.276978417,0.108108108,0.222222222,0.384615385,0.306122449,0.225263158,0.166666667,0.177047002,0,0.51497006,0
0.10491654,0.192446043,0.054054054,0.222222222,0.230769231,0.102040816,0.081403509,0,0.171234014,0,0.332335329,0
0.271825301,0.176258993,0.108108108,0.222222222,0.192307692,0.275510204,0.223508772,0,0.177047002,0,0.564071856,0
0.273214682,0.145863309,0.162162162,0.111111111,0.230769231,0.285714286,0.152982456,0.166666667,0.049991696,0,0.694610778,0
0.011533654,0.036330935,0,0.055555556,0.038461538,0.010204082,0.000982456,0,0.10737419,0,0.424550898,0
0.112931148,0.005755396,0.108108108,0,0.038461538,0.12244898,0.068421053,0,0.130127886,0,0.604790419,0
0.309864889,0.064028777,0.189189189,0.055555556,0.153846154,0.326530612,0.221754386,0,0.191994685,0,0.820359281,0
0.088411274,0.150359712,0.027027027,0.166666667,0.153846154,0.091836735,0.056140351,0,0.137601727,0,0.496407186,0
0.256182384,0.085791367,0.054054054,0,0.230769231,0.234693878,0.189122807,0,0.127428999,0,0.684431138,0
0.3302317,0.179856115,0.189189189,0.111111111,0.269230769,0.316326531,0.277192982,0,0.238498588,0,0.748502994,0
0.185819415,0.205035971,0.189189189,0.222222222,0.153846154,0.163265306,0.103859649,0.166666667,0.130543099,0,0.467065868,0
0.248001913,0.147661871,0.108108108,0.111111111,0.307692308,0.255102041,0.229122807,0,0.165005813,0,0.598802395,0
0.202775602,0.073021583,0.027027027,0,0.076923077,0.214285714,0.165614035,0,0.125560538,0,0.592814371,0
0.190486585,0.151258993,0.108108108,0.111111111,0.153846154,0.204081633,0.148421053,0,0.252200631,0,0.61257485,0
0.085577225,0.114928058,0.162162162,0.166666667,0.153846154,0.081632653,0.01954386,0,0.111028068,0,0.552694611,0
0.19755627,0.246402878,0.054054054,0.111111111,0.230769231,0.142857143,0.158596491,0,0.202375021,0,0.45508982,0
0.168969496,0.166007194,0.135135135,0.111111111,0.153846154,0.163265306,0.102105263,0,0.186181697,0,0.604790419,0
0.298106493,0.291366906,0.243243243,0.111111111,0.307692308,0.265306122,0.189824561,0.166666667,0.154625477,0,0.511377246,0
0.199043302,0.1,0.189189189,0.111111111,0.153846154,0.173469388,0.090877193,0.166666667,0.156701545,0,0.614371257,0
0.211381863,0.06528777,0.135135135,0,0.153846154,0.224489796,0.163508772,0,0.164175386,0,0.652694611,0
0.060024829,0.048561151,0.027027027,0.166666667,0.076923077,0.030612245,0.003508772,0.166666667,0.094004318,0,0.449101796,0
0.163534756,0.095683453,0.135135135,0.222222222,0.115384615,0.153061224,0.073684211,0.166666667,0.197807673,0,0.446706587,0
0.386692248,0.446043165,0.189189189,0.111111111,0.461538462,0.367346939,0.357894737,0.166666667,0.102308587,0,0.347305389,0
0.125096664,0.088848921,0.054054054,0.055555556,0.076923077,0.132653061,0.095438596,0,0.090682611,0,0.505988024,0
0.214263302,0.171942446,0.216216216,0.222222222,0.153846154,0.224489796,0.135087719,0,0.168742734,0,0.628143713,0
0.213832486,0.050539568,0.027027027,0,0.115384615,0.214285714,0.157894737,0,0.10396944,0,0.658682635,0
0.14625474,0.111151079,0.081081081,0.055555556,0.115384615,0.132653061,0.076842105,0,0.086530477,0,0.61257485,0
0.043133265,0.103417266,0.027027027,0.111111111,0.115384615,0.040816327,0.020736842,0,0.026573659,0,0.4,0
0.155298997,0.18705036,0.189189189,0,0.230769231,0.12244898,0.103157895,0,0.101062946,0,0.411976048,0
0.160308665,0.23381295,0.027027027,0.166666667,0.269230769,0.173469388,0.107719298,0,0.275037369,0,0.501796407,0
0.163872947,0.150359712,0.027027027,0.055555556,0.153846154,0.173469388,0.15754386,0,0.236837735,0,0.462874251,0
0.19113568,0.17823741,0.054054054,0.166666667,0.307692308,0.183673469,0.162807018,0,0.16832752,0,0.415568862,0
0.285311986,0.134172662,0.054054054,0.111111111,0.153846154,0.265306122,0.282807018,0,0.194485966,0,0.568862275,0
0.102394833,0.061690647,0.027027027,0.055555556,0.115384615,0.091836735,0.075789474,0.166666667,0.195316393,0,0.536766467,0
0.260337602,0.139928058,0.108108108,0.166666667,0.153846154,0.265306122,0.212280702,0,0.159608039,0,0.652694611,0
0.200616497,0.121942446,0.216216216,0.111111111,0.192307692,0.204081633,0.122105263,0,0.100647733,0,0.60239521,0
0.283954199,0.185251799,0.108108108,0.111111111,0.307692308,0.275510204,0.173684211,0.166666667,0.135940874,0,0.658682635,0
0.12944503,0.08705036,0.081081081,0,0.230769231,0.132653061,0.051929825,0,0.152134197,0,0.606586826,0
0.194180111,0.067086331,0.135135135,0.055555556,0.076923077,0.204081633,0.198947368,0,0.169988374,0,0.694610778,0
0.15522863,0.17823741,0.054054054,0.166666667,0.230769231,0.153061224,0.135438596,0,0.137601727,0,0.373652695,0
0.126108363,0.132374101,0.054054054,0.222222222,0.153846154,0.112244898,0.049824561,0.166666667,0.145905996,0,0.397005988,0
0.283173704,0.357913669,0.216216216,0.166666667,0.384615385,0.275510204,0.28,0,0.196562033,0,0.433532934,0
0.319215743,0.212230216,0.189189189,0.055555556,0.269230769,0.316326531,0.294035088,0,0.169988374,0,0.556886228,0
0.212443105,0.053057554,0.216216216,0.055555556,0.115384615,0.204081633,0.10245614,0.166666667,0.157531971,0,0.664670659,0
0.185558772,0.058093525,0.135135135,0.055555556,0.076923077,0.193877551,0.112631579,0,0.101893373,0,0.647305389,0
0.246233414,0.042446043,0.162162162,0.055555556,0.076923077,0.244897959,0.137192982,0.166666667,0.081963129,0,0.685628743,0
0.248324307,0.089568345,0.162162162,0.055555556,0.192307692,0.244897959,0.142807018,0.166666667,0.200298954,0,0.622754491,0
0.142342216,0.083633094,0.081081081,0.055555556,0.115384615,0.153061224,0.090526316,0,0.067015446,0,0.67005988,0
0.194395519,0.073021583,0.027027027,0,0.076923077,0.193877551,0.148421053,0,0.162929746,0,0.57005988,0
0.498055226,0.386690647,0.297297297,0.277777778,0.615384615,0.5,0.473684211,0,0.109367215,0,0.574850299,0
0.306385334,0.078057554,0.297297297,0,0.115384615,0.316326531,0.259298246,0,0.141338648,0,0.641916168,0
0.293326593,0.172482014,0.27027027,0.111111111,0.230769231,0.306122449,0.227368421,0,0.116425843,0,0.634730539,0
0.1459783,0.068884892,0.108108108,0.055555556,0.115384615,0.153061224,0.087368421,0,0.199468527,0,0.45508982,0
0.14092914,0.076978417,0.081081081,0,0.115384615,0.153061224,0.096491228,0,0.054559043,0,0.550898204,0
0.196886352,0.072841727,0.243243243,0.055555556,0.115384615,0.173469388,0.087719298,0,0.066600233,0,0.54491018,0
0.098501695,0.199640288,0,0.166666667,0.076923077,0.091836735,0.078947368,0,0.31157615,0,0.438922156,0
0.156710636,0.14676259,0.108108108,0.055555556,0.115384615,0.153061224,0.120701754,0.166666667,0.120162764,0,0.568862275,0
0.27724209,0.048561151,0.162162162,0,0.076923077,0.234693878,0.146315789,0,0.146321209,0,0.808383234,0
